          0	 7602.85205	
 626.404127	 7613.52295	
 1252.80825	 7604.87012	
 1879.21238	 7597.74072	
 2505.61651	 7605.51416	
 3132.02064	 7616.40186	
 3758.42476	 7602.40283	
 4384.82889	 7597.46777	
 5011.23302	 7603.36182	
 5637.63714	 7601.01807	
 6264.04127	 7602.86768	
  6890.4454	   7622.875	
 7516.84952	 7646.66797	
 8143.25365	 7632.72266	
 8769.65778	 7625.33447	
 9396.06191	 7638.81445	
  10022.466	 7650.51367	
 10648.8702	 7645.59277	
 11275.2743	 7645.80225	
 11901.6784	   7651.396	
 12528.0825	 7636.84521	
 13154.4867	 7633.69189	
 13780.8908	 7643.90137	
 14407.2949	 7668.02441	
  15033.699	 7663.59082	
 15660.1032	  7656.2373	
 16286.5073	 7652.59082	
 16912.9114	 7663.31055	
 17539.3156	 7660.17285	
 18165.7197	 7660.40332	
 18792.1238	 7665.30371	
 19418.5279	 7662.28662	
 20044.9321	 7664.87256	
 20671.3362	 7668.21387	
 21297.7403	 7687.78369	
 21924.1444	  7703.6084	
 22550.5486	 7698.31641	
 23176.9527	 7686.68457	
 23803.3568	 7698.61621	
  24429.761	 7704.80127	
 25056.1651	  7708.5376	
 25682.5692	   7711.979	
 26308.9733	 7714.13379	
 26935.3775	  7708.0376	
 27561.7816	 7723.10303	
 28188.1857	 7735.76318	
 28814.5898	 7754.57764	
  29440.994	 7755.10693	
 30067.3981	 7742.06934	
 30693.8022	 7746.76611	
 31320.2064	 7756.10156	
 31946.6105	 7753.30078	
 32573.0146	 7750.07178	
 33199.4187	   7753.854	
 33825.8229	 7750.89063	
  34452.227	 7745.76807	
 35078.6311	  7752.0083	
 35705.0352	 7769.65039	
 36331.4394	  7782.8418	
 36957.8435	 7772.01953	
 37584.2476	 7765.87598	
 38210.6517	 7777.01904	
 38837.0559	 7786.80273	
   39463.46	 7785.22998	
 40089.8641	 7779.97217	
 40716.2683	 7780.57959	
 41342.6724	 7793.07813	
 41969.0765	 7791.33105	
 42595.4806	 7787.70215	
 43221.8848	 7828.31348	
 43848.2889	 7844.55762	
  44474.693	 7835.80615	
 45101.0971	 7848.29492	
 45727.5013	  7849.4209	
 46353.9054	 7849.90723	
 46980.3095	 7849.18018	
 47606.7137	 7849.99902	
 48233.1178	 7845.73193	
 48859.5219	  7844.9834	
  49485.926	 7845.10742	
 50112.3302	 7848.39307	
 50738.7343	 7866.79297	
 51365.1384	   7856.021	
 51991.5425	  7839.6875	
 52617.9467	 7839.77295	
 53244.3508	 7862.30127	
 53870.7549	 7874.12158	
 54497.1591	 7870.89844	
 55123.5632	 7875.50098	
 55749.9673	 7869.37549	
 56376.3714	 7872.97803	
 57002.7756	 7882.23975	
 57629.1797	 7902.64111	
 58255.5838	 7926.49902	
 58881.9879	 7918.27148	
 59508.3921	 7901.61084	
 60134.7962	   7907.146	
 60761.2003	 7921.93994	
 61387.6044	 7926.32666	
 62014.0086	 7928.44824	
 62640.4127	 7932.08447	
 63266.8168	 7933.92139	
  63893.221	 7937.04492	
 64519.6251	 7947.30664	
 65146.0292	 7968.26709	
 65772.4333	 7979.37842	
 66398.8375	 7969.90088	
 67025.2416	 7960.51611	
 67651.6457	 7958.96631	
 68278.0498	 7979.27686	
